63.654	63.569	-2352
34.839	-38.676	1305
248.59	63.664	-2184
219.68	-38.23	1162
74.572	63.77	-1963
44.533	-37.768	100
260.587	63.867	-1845
229.43	-37.343	3755
86.638	63.964	-1951
54.266	-36.8	-6445
272.721	64.051	-2319
239.26	-36.419	3862
98.875	64.146	-2241
64.14	-35.857	-5319
285.045	64.231	-2575
249.19	-35.477	5505
111.27	64.314	-2359
74.121	-34.905	-4790
297.535	64.388	-3300
259.24	-34.54	8825
123.85	64.466	-2652
84.214	-33.954	-997
310.205	64.533	-3532
269.335	-33.528	6363
136.6	64.598	-3048
94.371	-32.961	-160
323.049	64.663	-4112
279.515	-32.512	6073
149.47	64.709	-3436
104.6	-31.964	2533
336.001	64.765	-4509
289.737	-31.477	5466
162.45	64.8	-3454
114.81	-30.916	2634
348.975	64.839	-3383
299.942	-30.385	2402
175.47	64.862	-3643
125.05	-29.846	2230
2.033	64.891	-4117
310.137	-29.286	876
188.51	64.9	-3766
135.23	-28.746	2011
15.041	64.91	-3430
320.282	-28.167	-475
201.53	64.906	-3743
145.34	-27.616	67
28.01	64.897	-3500
330.355	-27.036	-1007
214.48	64.886	-2938
155.38	-26.47	-213
40.991	64.865	-3148
340.334	-25.888	-2556
227.42	64.838	-2482
165.31	-25.338	-73
53.866	64.801	-2872
350.217	-24.731	-1738
240.25	64.757	-2357
175.11	-24.124	-2597
66.582	64.703	-1482
359.983	-23.536	-1965
252.99	64.647	-1972
184.85	-22.946	-1190
79.357	64.583	-2003
9.665	-22.33	-1145
265.716	64.504	-2100
194.47	-21.703	-1163
92.05	64.425	-2048
19.265	-21.079	-664
278.403	64.325	-2576
204.04	-20.426	-1579
104.77	64.204	-4911
28.839	-19.819	544
291.179	64.109	-2954
213.62	-19.168	552
117.57	63.985	-2473
38.409	-18.516	1516
304.045	63.849	-3074
223.2	-17.842	1814
130.48	63.692	-3318
48.01	-17.167	2282
317.031	63.529	-3833
232.87	-16.554	4888
143.64	63.34	-3213
57.685	-15.793	2404
330.265	63.142	-4511
242.61	-15.184	8325
156.85	62.932	-3573
67.423	-14.339	3157
343.561	62.792	-4552
252.37	-13.684	8340
170.27	62.458	-3771
77.228	-12.811	3160
357.043	62.194	-4494
262.24	-12.165	9678
183.85	61.908	-4312
87.124	-11.257	4867
272.108	-10.487	7041
197.52	61.285	-3933
97.029	-9.575	3926
24.372	60.952	-3187
281.992	-8.705	4612
211.22	60.602	-2971
106.93	-7.778	2656
38.142	60.213	-3314
291.921	-6.925	4138
225.05	59.809	-2402
116.83	-5.932	1337
52.012	59.367	-2788
301.792	-5.025	2275
238.88	58.925	-1560
126.69	-4.026	1063
65.894	58.416	-2659
311.581	-3.023	212
252.75	57.923	-1486
136.38	-1.888	-3504
321.231	-0.874	-2871
266.526	56.825	-345
146	0.249	-4145
93.576	56.159	-2767
330.76	1.346	-4131
280.4	55.535	-1909
107.33	54.817	-3564
340.114	3.692	-4613
294.111	54.127	-1581
164.67	5.008	-6449
121.04	53.301	-4004
349.235	6.24	-5233
307.86	52.478	-3505
173.66	7.675	-6930
134.71	51.579	-4098
358.102	9.017	-5293
321.632	50.568	-4942
182.37	10.623	-6927
148.46	49.548	-4237
6.661	12.111	-4456
335.476	48.321	-5448
190.71	13.982	-6249
162.39	47.074	-4137
14.752	15.782	-4118
349.637	45.503	-5567
198.4	18.175	-6585
176.93	43.774	-5107
22.055	20.473	-3200
4.541	41.605	-5285
204.67	24.218	-5996
192.86	38.571	-5416
24.474	31.333	-3044
36.441	33.479	-998
47.203	43.601	-420
37.686	-4.274	2948
66.575	56.345	-2932
54.209	-16.49	3118
75.694	61.517	-911
63.061	-21.178	853
84.353	66.136	-1434
72.188	-25.377	-673
99.411	74.355	-2524
91.084	-32.757	42
104.58	78.073	-2060
100.78	-36.099	2201
120.51	-42.073	1716
69.874	85.887	-1661
38.008	84.94	-2388
140.49	-47.402	2538
26.624	82.508	248
150.55	-49.866	2811
30.131	76.739	2703
170.74	-54.426	2593
42.707	70.896	-603
191.19	-58.595	3530
50.03	68.002	-3655
201.59	-60.548	3758
57.733	65.139	-3745
212.18	-62.435	1344
65.714	62.301	-1900
223.02	-64.259	3988
73.909	59.482	-1933
234.16	-66.018	4683
90.838	53.888	-3138
99.52	51.085	-2758
270	-70.939	3826
108.31	48.276	-2423
282.95	-72.44	2786
117.18	45.456	-2546
296.504	-73.847	2532
126.1	42.625	-3965
310.723	-75.161	3128
135.03	39.788	-3840
325.707	-76.353	3024
143.95	36.938	-3660
341.521	-77.413	3264
161.62	31.212	-3132
15.721	-78.997	4116
170.31	28.295	-5897
34.091	-79.48	2573
178.92	25.384	-5572
52.893	-79.715	2865
187.42	22.499	-6463
71.837	-79.681	3247
195.82	19.558	-6739
90.405	-79.388	2476
204.15	16.63	-4263
108.25	-78.859	3173
141.28	-77.207	4288
228.83	7.608	873
156.82	-76.105	4617
237.09	4.614	7185
171.81	-74.816	1699
245.4	1.612	15001
186.04	-73.442	4842
253.6	-1.818	8553
199.97	-71.869	1602
261.902	-5.146	10431
213.58	-70.172	2046
278.369	-12.478	6396
240.14	-66.275	2879
294.413	-20.73	6443
301.904	-25.727	5461
280.133	-57.926	2395
308.384	-32.26	1375
312.032	22.271	-4400
134.26	47.67	-3820
